"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BME","396","Senior Design I","2437","Biomedical Eng - Engineering","36","29","5","0","0","0","0","0","0","0","0","0","0","0","0","1","Browne, Michael Gordon","71"
"BME","568","Emerging Optical Imaging Tech","2437","Biomedical Eng - Engineering","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yao, Xincheng","14"
"BME","576","Sensory Prostheses","2437","Biomedical Eng - Engineering","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Esmailbeigi, Hananeh","14"
"BSTT","527","Statistical Learning","2891","Epidemiology and Biostatistics","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Meida","13"
"BSTT","537","Longitudinal Data Analysis","2891","Epidemiology and Biostatistics","12","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Liu, Li C","18"
"CELE","607","M3 Neurology Clerkship","2843","Neurology and Rehab Medicine","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","Grad Asst","12"
"CHE","321","Chemical Reaction Engr","2709","Chemical Engrg","3","1","3","2","3","0","0","0","0","0","0","0","0","0","0","0","Singh, Meenesh Rajpal","12"
"CHE","381","Chem Engr Lab I","2709","Chemical Engrg","11","16","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Zdunek, Alan","32"
"CHEM","344","Physical Chem/Biochemists II","2458","Chemistry","5","10","8","0","0","0","0","0","0","0","0","0","0","0","0","1","Papadantonakis, George A","24"
"CHEM","452","Biochemistry I","2458","Chemistry","11","48","10","0","0","0","0","0","1","0","0","0","0","0","0","4","Miller, Lawrence","74"
"CHIN","103","Intermediate Chinese I","2714","Linguistics","27","11","5","4","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Bridget Wenya","47"
"CHSC","545","Reproductive & Perinatal Hlth","2245","Community Health Sciences","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bergo, Cara Jane","12"
"CLJ","114","Race, Class, Gender, Law","2909","Criminology, Law, and Justice","22","12","6","2","0","0","0","0","0","0","0","0","0","0","0","3","Stephens, Ash","45"
"CLJ","120","Crime and Society","2909","Criminology, Law, and Justice","14","20","3","1","4","0","0","0","0","0","0","0","0","0","0","3","Maggio, Christopher","45"
"CLJ","492","Sexual Assault: Legal Reforms","2909","Criminology, Law, and Justice","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Matoesian, Greg","19"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","20","14","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","37"
"CME","396","Civil Engr Systems Design","2737","Civil, Matls & Env Engineering","85","7","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Ataei, Hossein","94"
"CME","409","Structural Analysis II","2737","Civil, Matls & Env Engineering","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Farhad","18"
"CME","508","Urban Travel Forecasting","2737","Civil, Matls & Env Engineering","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","16"
"COMM","430","Media, Info & Society","2493","Communication","2","7","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Quinn, Kelly Ann","12"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","70","87","52","14","12","0","0","0","1","0","0","0","0","0","0","11","Riazi, Sara","247"
"CS","251","Data Structures","2699","Computer Science","74","64","46","9","12","0","0","0","1","0","0","0","0","0","0","22","Ordentlich, Ethan","228"
"CS","362","Computer Design","2699","Computer Science","4","20","6","3","1","0","0","0","0","0","0","0","0","0","0","1","Theys, Mitchell D","35"
"CS","377","Ethical Issues in Computing","2699","Computer Science","19","7","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Harmon, Zaccheus D","30"
"BME","460","Materials in Biomed Eng","2437","Biomedical Eng - Engineering","30","14","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Shokuhfar, Tolou","46"
"BME","525","Phys & Cellular Biomech Forces","2437","Biomedical Eng - Engineering","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, James Chakman","37"
"BME","595","Seminar Biomedical Engineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","Takoudis, Christos G","30"
"CEES","247","CEES Sci-fi and Fantasy","2382","Pol, Russ & Lith Studies","11","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Vaingurt, Julia","17"
"CHE","210","Material & Energy Balances","2709","Chemical Engrg","2","10","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Wedgewood, Lewis E","16"
"CHE","301","Chem Engr Thermodynamics","2709","Chemical Engrg","2","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Caracotsios, Michael","12"
"CHEM","125","Foundations of Chem Inquiry II","2458","Chemistry","135","158","90","20","6","0","0","0","0","0","0","0","0","0","0","16","Stec, Ewa","425"
"CHEM","340","Physical Chem for BioChem I","2458","Chemistry","12","15","17","5","5","0","0","0","0","0","0","0","0","0","0","3","Lorieau, Justin L","57"
"CHEM","532","Adv Organic Chemistry I","2458","Chemistry","18","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Driver, Tom G","19"
"CHIN","101","Elementary Chinese I","2714","Linguistics","13","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Bridget Wenya","22"
"CI","414","Middle and High School Lit","2783","Curriculum and Instruction","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"CLER","612","Medicine Sub-Internship","2586","Medicine","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","Thomas, Dorian E","4"
"CLER","619","Surgery","2848","Surgery","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","Munaco, Anthony J","16"
"CLJ","355","Punishmt, Prisons, & Correctns","2909","Criminology, Law, and Justice","13","36","6","3","4","0","0","0","1","0","0","0","0","0","0","3","Ben-Moshe, Liat","66"
"CLJ","422","Victimization","2909","Criminology, Law, and Justice","4","6","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Erez, Edna","15"
"CLJ","493","Contested Concepts Criminology","2909","Criminology, Law, and Justice","17","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Gurusami, Susila","20"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","15","24","7","3","4","0","0","0","1","0","0","0","0","0","0","1","Abokifa, Ahmed","55"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","13","19","17","4","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","53"
"CME","481","Risk Mgmt in Construction","2737","Civil, Matls & Env Engineering","3","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Karatas, Aslihan","14"
"CME","516","Landfills And Impoundment","2737","Civil, Matls & Env Engineering","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","16"
"COMM","101","Intro to Communication","2493","Communication","102","40","23","12","13","0","0","0","1","0","0","0","0","0","0","9","Bui, Diem-My Thi","200"
"COMM","200","Communication Technologies","2493","Communication","27","20","4","1","3","0","0","0","0","0","0","0","0","0","0","2","McDowell, Zachary J","57"
"COMM","216","Digital Journalism","2493","Communication","30","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Reilley, Michael","40"
"COMM","240","Data Journalism","2493","Communication","25","10","4","0","2","0","0","0","0","0","0","0","0","0","0","3","Reilley, Michael","44"
"COMM","465","Video Games and Society","2493","Communication","15","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Kim, Do Own","21"
"CS","107","Intro Comp & Programming","2699","Computer Science","47","67","48","17","11","0","0","0","0","0","0","0","0","0","0","9","Kidane, Ellen G","199"
"CS","294","Undergraduate TA Seminar","2699","Computer Science","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","62"
"CS","301","Languages and Automata","2699","Computer Science","57","50","29","7","1","0","0","0","0","0","0","0","0","0","0","2","Ibrahim, Omar","146"
"BIOS","325","Human Embryology","2453","Biological Sciences","117","33","10","2","1","0","0","0","0","0","0","0","0","0","0","3","Bassett, Andrea Louise","166"
"BIOS","437","Tropical Ecology","2453","Biological Sciences","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Escalante Meza, Ignacio","18"
"BLST","100","Introduction to Black Studies","2363","Black Studies","36","22","5","0","3","0","0","0","0","0","0","0","0","0","0","4","Johnson, Cedric","70"
"BME","332","Bioinstrumentation I","2437","Biomedical Eng - Engineering","9","11","9","3","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Zhinan","32"
"BSTT","400","Biostatistics I","2891","Epidemiology and Biostatistics","40","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Wang, Meida","47"
"CHEM","122","Matter and Energy","2458","Chemistry","33","47","49","14","5","0","0","0","1","0","0","0","0","0","0","19","Carmel, Justin","168"
"CHEM","232","Structure and Function","2458","Chemistry","151","92","173","41","45","0","0","0","5","0","0","0","0","0","0","59","Mohr, Justin T","566"
"CHEM","510","Inorganic Seminar","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Nguyen, Andy I","15"
"CHEM","514","Advanced Inorganic Chem I","2458","Chemistry","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Nguyen, Andy I","15"
"CHEM","540","Problems in Physical Chemistry","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","Glusac, Ksenija D","14"
"CHEM","559","Topics in Biochemistry","2458","Chemistry","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ondrus, Alison E","15"
"CHSC","524","Health and Aging","2245","Community Health Sciences","18","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Muramatsu, Naoko","20"
"CHSC","543","MCH Policy and Advocacy","2245","Community Health Sciences","8","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Hill, Janine Nicole","15"
"CI","482","Testing &Instruct:Bilingualism","2783","Curriculum and Instruction","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","15"
"CL","201","Medical Terminologies","2349","Classics & Mediterran Studies","15","9","2","0","3","0","0","0","0","0","0","0","0","0","0","0","Burns, Krishni Schaefgen","29"
"CLJ","262","Research Methods II","2909","Criminology, Law, and Justice","38","6","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Henricks, Kasey John Patrick","47"
"CLJ","350","Courts in Society","2909","Criminology, Law, and Justice","34","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Thompson, Julian G","43"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","15","14","8","6","4","0","0","0","0","0","0","0","0","0","0","6","Chi, Sheng-Wei","53"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","20","26","11","4","1","0","0","0","0","0","0","0","0","0","0","0","Zou, Bo","62"
"CME","427","Engineering Hydrology","2737","Civil, Matls & Env Engineering","5","5","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Burke, Christopher B.","14"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","6","2","11","6","3","0","0","0","0","0","0","0","0","0","0","2","Foster, Craig","30"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","16","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","19"
"COMM","102","Intro Interpersonal Comm","2493","Communication","126","40","6","5","6","0","0","0","0","0","0","0","0","0","0","5","Page, Janis Teruggi","188"
"CS","211","Programming Practicum","2699","Computer Science","121","85","21","3","9","0","0","0","0","0","0","0","0","0","0","7","Reckinger, Scott J","246"
"CS","261","Machine Organization","2699","Computer Science","61","76","62","20","6","0","0","0","0","0","0","0","0","0","0","8","Koehler, Adam Thomas","233"
"CS","277","Technical Comm in Comp Sci","2699","Computer Science","114","13","7","1","1","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","136"
"CS","342","Software Design","2699","Computer Science","67","92","58","25","9","0","0","0","0","0","0","0","0","0","0","5","Hallenbeck, Mark","256"
"CS","440","Software Engr I","2699","Computer Science","58","52","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","116"
"BIOS","420","Genomics","2453","Biological Sciences","21","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Lynch, Jeremy A","24"
"BIOS","452","Biochemistry I","2458","Chemistry","35","18","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Miller, Lawrence","56"
"BLST","206","BLST & Production of Knowledge","2363","Black Studies","5","5","2","0","0","0","0","0","2","0","0","0","0","0","0","1","Jewell, Joseph Oscar","15"
"BME","250","Clinical Problems Biomed Eng","2437","Biomedical Eng - Engineering","20","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hetling, John R","25"
"BME","421","Biomedical Imaging","2437","Biomedical Eng - Engineering","10","9","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Klatt, Dieter","22"
"BVIS","510","Anat Visualization","2318","Biomed & Health Info Sciences","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wellman, Christa A","18"
"CHEM","421","Instrumental Analysis","2458","Chemistry","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Hu, Ying Samuel","12"
"CHEM","550","Biochemistry Seminar","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Hu, Ying Samuel","19"
"CHEM","592","Chemical Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","Lee, Daesung","26"
"CHEM","599","PhD Thesis Research","2458","Chemistry","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","Cabana-Jimenez, Jordi","12"
"CHSC","586","Health Behavior Intervent","2245","Community Health Sciences","11","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Williams, Leslie","16"
"CI","401","Methods of Reading","2783","Curriculum and Instruction","28","13","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Ulrich Papczun, Kristy Lynn","43"
"CL","100","Greek Civilization","2349","Classics & Mediterran Studies","18","15","4","0","3","0","0","0","0","0","0","0","0","0","0","0","Ros, Karen E","40"
"CLER","603","Pediatrics","2905","Pediatrics","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","0","Hupert, Jordan","51"
"CLER","617","Psychiatry","2500","Psychiatry & Behavioral Med","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Clore, Jean L","24"
"CLJ","345","Police in Society","2909","Criminology, Law, and Justice","29","14","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Beaujon, Danielle Jessup","45"
"CLJ","374","Dismantle School Prison Nexus","2909","Criminology, Law, and Justice","8","1","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Stovall, David O","12"
"CLJ","402","Trial Interaction","2909","Criminology, Law, and Justice","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Matoesian, Greg","16"
"CLJ","442","Comparative Crim Justc Inst","2909","Criminology, Law, and Justice","7","9","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Beaujon, Danielle Jessup","19"
"CME","290","Engineering Surveying","2737","Civil, Matls & Env Engineering","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Peiravian, Farideddin","31"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","23","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","29"
"CME","440","Cities and Sustainability","2737","Civil, Matls & Env Engineering","14","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Derrible, Sybil Jean Marie","24"
"CME","502","Bridge Design II","2737","Civil, Matls & Env Engineering","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","14"
"CME","573","Nanostructured Materials","2737","Civil, Matls & Env Engineering","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Daly, Matthew","10"
"COMM","203","GRID in Communication","2493","Communication","15","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Mukherjee, Ishani","20"
"COMM","234","History of Television","2493","Communication","16","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Podrazik, Walter J","22"
"COMM","294","AI Journalism","2493","Communication","11","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Reilley, Michael","17"
"COMM","301","Communication Research","2493","Communication","6","7","6","2","1","0","0","0","0","0","0","0","0","0","0","0","Bui, Diem-My Thi","22"
"BLST","100","Introduction to Black Studies","2363","Black Studies","21","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Grad Asst","22"
"BME","101","Intro Biomedical Engineering","2437","Biomedical Eng - Engineering","56","15","7","3","4","0","0","0","2","0","0","0","0","0","0","3","Wang, Zhinan","90"
"BME","240","Modeling Data and Systems","2437","Biomedical Eng - Engineering","39","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Avanaki, Kamran","51"
"BME","310","Biosystems Analysis","2437","Biomedical Eng - Engineering","30","6","2","4","0","0","0","1","0","0","0","0","0","0","0","1","Linninger, Andreas A","44"
"BME","472","Models of the Nervous System","2437","Biomedical Eng - Engineering","18","8","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Patton, James","30"
"BPS","421","Advanced Dosage Form Design","2440","Pharmaceutical Sciences","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pond, Alexander Nicholas","28"
"BSTT","505","Logist Regr & Survivl Analysis","2891","Epidemiology and Biostatistics","10","7","0","0","0","0","0","0","0","0","1","0","0","0","0","1","Chen, Zhengjia","19"
"CELE","606","Critical Care Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","Thomas, Dorian E","2"
"CELE","615","Psychiatry - Online","2722","Psychiatry","0","0","0","0","0","0","0","0","0","0","3","0","0","22","0","0","Grad Asst","25"
"CHE","330","Polymer Science","2709","Chemical Engrg","18","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Ibagere, Ezinne Chidiebere","34"
"CHE","520","Transport Phenomena","2709","Chemical Engrg","2","3","6","0","0","0","0","0","1","0","0","0","0","0","0","0","Wedgewood, Lewis E","12"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","86","139","143","60","48","0","0","0","0","0","0","0","0","0","0","28","Schroeder, Lianne E","504"
"CHEM","122","Matter and Energy","2458","Chemistry","139","147","104","17","11","0","0","0","0","0","0","0","0","0","0","35","Hatfield, Rita","453"
"CHEM","233","Synthesis Techniques Lab","2458","Chemistry","67","111","132","16","3","0","0","0","3","0","0","0","0","0","0","14","Grad Asst","346"
"CHEM","343","Physical Chemistry Lab","2458","Chemistry","12","10","4","0","2","0","0","0","0","0","0","0","0","0","0","0","Lorieau, Justin L","28"
"CHEM","530","Organic Chem Literature Seminr","2458","Chemistry","0","0","0","0","0","0","0","0","1","0","0","0","0","18","0","0","Mohr, Justin T","19"
"CHIN","101","Elementary Chinese I","2714","Linguistics","19","7","8","0","3","0","0","0","0","0","0","0","0","0","0","1","Meng, Duosi","38"
"CHSC","421","Community Health 1","2245","Community Health Sciences","56","6","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Ibe-Lamberts, Kelechi D","66"
"CI","401","Methods of Reading","2783","Curriculum and Instruction","36","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","43"
"CI","470","Lang, Culture, and Learning","2783","Curriculum and Instruction","41","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Morales, Paola Z.","43"
"CI","531","Curr &Assmnt Equity Sec Sci Ed","2783","Curriculum and Instruction","10","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"CLER","621","Family Practice","2254","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","Fons, Dominique Kathryn","21"
"CLER","637","Family Medicine Clerkship","2636","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Thomas, Dorian E","14"
"CLJ","210","Principles of Criminal Law","2909","Criminology, Law, and Justice","22","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","DeWald, Ronald","31"
"CLJ","356","Comm Corrections & Reentry","2909","Criminology, Law, and Justice","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Washington, Durrell Malik","44"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","68","26","18","11","18","0","0","0","0","0","0","0","0","0","0","4","Banjavcic, Scott David","145"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","38","41","19","5","0","0","0","0","0","0","0","0","0","0","0","5","Kadkhodaei, Sara","108"
"CME","419","Structural Loads Determination","2737","Civil, Matls & Env Engineering","14","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Mahamid, Mustafa","17"
"BME","102","Biomed Eng Freshman Seminar","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","56","3","1","Shokuhfar, Tolou","60"
"BME","480","Intro to Bioinformatics","2437","Biomedical Eng - Engineering","7","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Lin, Meishan","17"
"BVIS","548","Adv Illustration Techniques","2318","Biomed & Health Info Sciences","9","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","Root-Thompson, Amanda S","12"
"CELE","620","Doctoring in Clinical Skills","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","0","Thomas, Dorian E","56"
"CHE","150","Climate Eng for Global Warming","2709","Chemical Engrg","9","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Singh, Meenesh Rajpal","10"
"CHEM","222","Analytical Chemistry","2458","Chemistry","42","23","11","5","10","0","0","0","0","0","0","0","0","0","0","5","Clark, Ginevra","96"
"CI","403","Literacy in the Disciplines","2783","Curriculum and Instruction","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phillips, Nathan C","44"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","15","7","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Tanabe, Margaret Ann","27"
"CI","470","Lang, Culture, and Learning","2783","Curriculum and Instruction","33","4","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Garcia, Jose","41"
"CI","475","Teach & Learn of Natural Sci","2783","Curriculum and Instruction","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"CI","509","Literacy Language Young Child","2783","Curriculum and Instruction","18","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Woodard, Rebecca Lindsay","25"
"CL","208","Classical Mythology","2349","Classics & Mediterran Studies","16","9","4","2","2","0","0","0","2","0","0","0","0","0","0","1","Jones, Kyle Timothy","36"
"CLER","606","Family Medicine","2675","Family and Community Medicine","0","0","0","0","0","0","0","0","0","0","42","0","0","0","0","0","Thomas, Dorian E","42"
"CLER","631","Obstetrics and Gynecology","2677","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Durkee, Timothy James","13"
"CLER","633","Pediatrics","2339","Pediatrics","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Phelan, Karen W","13"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","Grad Asst","9"
"CLJ","394","Prison, Race & Terror","2909","Criminology, Law, and Justice","7","5","1","1","2","0","0","0","0","0","0","0","0","0","0","1","Paik, Angela Naomi","17"
"CLJ","394","QUEERING CRIMINOLOGY","2909","Criminology, Law, and Justice","12","7","2","0","4","0","0","0","1","0","0","0","0","0","0","2","Stephens, Ash","28"
"CLJ","394","THE CARCERAL CAMPUS","2909","Criminology, Law, and Justice","26","6","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Gurusami, Susila","34"
"CME","494","Intro to AI for Civil Engineer","2737","Civil, Matls & Env Engineering","6","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Abokifa, Ahmed","13"
"COMM","301","Communication Research","2493","Communication","19","12","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Page, Janis Teruggi","34"
"COMM","491","Seminar in Media & Comm","2493","Communication","4","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Puig Abril, Eulalia","10"
"CS","211","Programming Practicum","2699","Computer Science","56","58","17","7","7","0","0","0","0","0","0","0","0","0","0","12","Hayes, David P","157"
"CS","377","Ethical Issues in Computing","2699","Computer Science","77","10","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Burton, Emanuelle Neuman","90"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","28","16","19","13","4","0","0","0","0","0","0","0","0","0","0","2","Asudeh, Abolfazl","82"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","41","17","12","1","0","0","0","0","0","0","0","0","0","0","0","5","Kshemkalyani, Ajay D","76"
"CS","401","Computer Algorithms I","2610","Math, Statistics, & Comp Scnc","6","9","11","11","4","0","0","0","0","0","0","0","0","0","0","5","Turan, Gyorgy","46"
"CELE","606","Research-Medicine","2586","Medicine","0","0","0","0","0","0","0","0","0","0","24","0","0","3","0","0","Thomas, Dorian E","27"
"CELE","620","Sleep Medicine","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","Grad Asst","13"
"CHE","205","Computational Methods in ChE","2709","Chemical Engrg","26","8","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Mehraeen, Shafigh","36"
"CHE","453","Fundamentals Electrochemistry","2709","Chemical Engrg","7","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Chaplin, Brian P","11"
"CHEM","101","Preparatory Chemistry","2458","Chemistry","43","59","84","30","20","0","0","0","0","0","0","0","0","0","0","16","Tripa, Cornel Emil","252"
"CHEM","124","Chemical Dynamics","2458","Chemistry","19","51","145","21","13","0","0","0","1","0","0","0","0","0","0","33","Tripa, Cornel Emil","283"
"CHEM","230","Org Chem Bio Systems","2458","Chemistry","6","8","7","1","1","0","0","0","0","0","0","0","0","0","0","2","Clark, Ginevra","25"
"CI","403","Literacy in the Disciplines","2783","Curriculum and Instruction","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","26"
"CI","464","Bilingualism and Literacy","2783","Curriculum and Instruction","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","27"
"CI","484","Curri & Instruct Middle School","2783","Curriculum and Instruction","7","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Podsiadlik, Edward","12"
"CLER","601","Obstetrics and Gynecology","2225","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","44","0","0","0","0","0","Thomas, Dorian E","44"
"CLER","616","Obstetrics and Gynecology","2264","Obstetrics & Gynecology","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Petersen, Nathan J","24"
"CLJ","101","Intro to Crim, Law, & Justice","2909","Criminology, Law, and Justice","198","147","48","20","20","0","0","0","0","0","0","0","0","0","0","4","McCarty, William Patrick","437"
"CLJ","110","Rights, Justice & the Law","2909","Criminology, Law, and Justice","6","17","13","5","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","44"
"CLJ","220","Criminology","2909","Criminology, Law, and Justice","47","58","11","0","0","0","0","0","0","0","0","0","0","0","0","6","Schuck, Amie","122"
"CLJ","261","Research Methods I","2909","Criminology, Law, and Justice","37","6","4","1","0","0","0","0","1","0","0","0","0","0","0","1","Maggio, Christopher","50"
"CLJ","271","Race & Incarceration","2363","Black Studies","6","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Stovall, David O","11"
"CLJ","311","Criminal Procedure","2909","Criminology, Law, and Justice","44","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lippman, Matthew Ross","45"
