"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","7","11","11","3","0","0","0","0","0","0","0","0","0","0","0","4","Grechanik, Mark","36"
"EDPS","518","Higher Ed Students & Equity","2835","Educational Policy Studies","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Podsiadlik, Edward","20"
"ENGL","160","Academic Writing I","2492","English","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Romero, Katharine Chynna","10"
"EPSY","326","Child Hlth Safety & Nutrition","2621","Educational Psychology","18","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"FIN","594","Intro Quantamental Investing","2691","Finance","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ma, Lingjie","33"
"HN","455","Supervised Practice II","2960","Kinesiology and Nutrition","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","Oshita, Shayna Emily","35"
"HON","301","Foundations for the Future","2310","Honors College","0","0","0","0","0","0","0","0","0","0","0","0","0","7","2","1","Karaskiewicz, Rachel Holtz","10"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","9","2","4","4","0","0","0","0","0","0","0","0","0","0","0","0","Lundquist, Doug E","19"
"IDS","355","Operations Management","2672","Information/Decision Sciences","29","22","6","2","0","0","0","0","0","0","0","0","0","0","0","1","Ouksel, Aris M","60"
"IDS","371","Business Statistics II","2672","Information/Decision Sciences","2","4","6","7","6","0","0","0","0","0","0","0","0","0","0","1","Sparks, John","26"
"IDS","567","Business Data Visualization","2672","Information/Decision Sciences","28","12","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","45"
"AH","100","Intro to Art &Art History","2910","Art History","2","6","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","11"
"ANTH","102","Intro to Archaeology","2841","Anthropology","25","3","5","0","1","0","0","0","0","0","0","0","0","0","0","3","LaMotta, Vincent","37"
"BCMG","599","PhD Thesis Research","2509","Biochem & Molecular Genetics","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","Chronis, Konstantinos","20"
"BIOS","110","Biol of Cells & Organisms","2453","Biological Sciences","36","19","9","3","0","0","0","0","1","0","0","0","0","0","0","1","Muller, Michael T","69"
"BIOS","222","Cell Biology","2453","Biological Sciences","40","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Linn, Stephen Carl","66"
"BIOS","331","Ecology Laboratory","2453","Biological Sciences","8","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Ale, Som Bahadur","15"
"CELE","607","M3 Neurology Clerkship","2843","Neurology and Rehab Medicine","0","0","0","0","0","0","0","18","0","0","1","0","0","0","0","0","Thomas, Dorian E","19"
"CELE","616","Fundamentals of Radiology","2713","Radiology","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","Thomas, Dorian E","15"
"CLER","635","Medicine","2532","Med & Medical Specialties","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","Thomas, Dorian E","9"
"COMM","494","Happiness and Social Media","2493","Communication","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Papacharissi, Zozo-Angeliki","11"
"CS","111","Program Design I","2699","Computer Science","23","10","4","2","2","0","0","0","0","0","0","0","0","0","0","3","Reckinger, Shanon Marie","44"
"CS","141","Program Design II","2699","Computer Science","19","7","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Koehler, Adam Thomas","34"
"CS","151","Foundations of Computing","2699","Computer Science","11","10","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Reckinger, Scott J","24"
"DAOB","302","Applied Oral & Behav Sci","2758","Dentistry Administration","17","22","0","0","0","0","0","11","0","0","0","0","0","0","0","0","Semprum-Clavier, Adriana","50"
"DCLE","341","Community Learning Exper I","2758","Dentistry Administration","0","0","0","0","0","0","0","0","0","0","118","0","0","0","0","0","Noorullah, Khatija","118"
"ED","200","Educ Policy Foundations","2208","Education","14","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Miller, Christopher L.","20"
"ENTR","310","Intro to Entr for BBA Online","2846","Managerial Studies","32","11","5","0","3","0","0","0","1","0","0","0","0","0","0","0","Hardy, Florence","52"
"EPSY","503","Quantitative Inquiry in Ed","2621","Educational Psychology","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Smith, Everett V","19"
"HIST","249","The American Civil War","2316","History","24","10","3","1","3","0","0","0","0","0","0","0","0","0","0","2","Bui, Long B","43"
"HN","505","Adv Topics Diabetes Mgmt","2960","Kinesiology and Nutrition","26","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Oshita, Shayna Emily","33"
"HPA","461","Information & Decision Support","2399","Health Policy & Administration","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Kelly, Annemarie","27"
"LING","320","Linguistics & Speech-Language","2714","Linguistics","8","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Temenak, Mark Anthony","12"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","20","20","27","6","2","0","0","0","1","0","0","0","0","0","0","4","Ingebretson, Daniel Jordan","80"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","20","12","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Kobotis, Evangelos","37"
"MDC","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"ME","205","Intro to Thermodynamics","2323","Mechanical & Industrial Engr","16","7","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Manafzadeh, Saeed","26"
"MGMT","553","Human Resource Management","2846","Managerial Studies","16","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, David","17"
"MKTG","462","Marketing Research","2417","Department of Marketing","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","1","Grad Asst","29"
"MDP","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","55","0","0","0","0","0","0","0","0","Thomas, Dorian E","55"
"ME","347","Computer-Aided Design","2323","Mechanical & Industrial Engr","21","12","4","1","0","0","0","0","0","0","0","0","0","0","0","0","Hatami Marbini, Hamed","38"
"MGMT","541","Organizational Behavior","2846","Managerial Studies","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McEnery, John Joseph","35"
"MGMT","590","Strategic Management","2846","Managerial Studies","17","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Kolar, Deanna","21"
"MKTG","360","Introduction to Marketing","2417","Department of Marketing","7","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Barakshina, Tatiana","15"
"MKTG","465","Strategic Marketing","2417","Department of Marketing","3","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","Moon, Kim","13"
"MUS","118","American Popular Music","2680","Music","28","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rosenberg, Ruth Emily","33"
"NUPR","410","Integrated Practicum II","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","62","1","0","Gilbert, Leonard B","63"
"NUPR","420","Clinical Synthesis","2591","Nursing Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","69","0","0","Ricca, Paige Quigley","69"
"NUPR","557","EBP 5","2591","Nursing Administration","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","18"
"NURS","352","Population Focused Nursing","2591","Nursing Administration","26","16","1","0","1","0","0","0","1","0","0","0","0","0","0","1","Girardi, Mary Jo","46"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","69","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Abboud, Sarah","70"
"POLS","353","Constitutional Law","2734","Political Science","10","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lyles, Kevin L","18"
"PSCH","270","Psychological Disorders","2885","Psychology","38","11","4","0","0","0","0","0","2","0","0","0","0","0","0","1","Meinzer, Michael","56"
"PUBH","100","Health and the Public","2687","Public Health Undergrad Prog","13","5","5","1","4","0","0","0","0","0","0","0","0","0","0","0","Castillo, Amparo Del Socorro","28"
"SOC","100","Introduction to Sociology","2772","Sociology","12","3","2","1","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","20"
"SPED","465","Students High Incidence Disab","2588","Special Education","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hughes, Marie Tejero","17"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","14"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","6","8","7","2","2","0","0","0","0","0","0","0","0","0","0","2","Jones, Nathan","27"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","13","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","Awanou, Gerard","17"
"MDP","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MDR","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","57","0","0","0","0","0","0","0","0","Thomas, Dorian E","57"
"ME","428","Numerical Methods in ME","2323","Mechanical & Industrial Engr","11","8","7","5","4","0","0","0","0","0","0","0","0","0","0","1","Komperda, Jonathan","36"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","18","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Bujas, Dan","22"
"MKTG","560","Marketing Management","2417","Department of Marketing","42","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Karsaklian, Eliane","44"
"NUPR","573","Practicum: Birth & the Newborn","2842","Human Development Nursing Sci","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thornton, Patrick Douglas","18"
"NURS","332","Caring Theory Prof Nrsg Prac","2591","Nursing Administration","24","14","8","1","1","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","52"
"NURS","352","Population Focused Nursing","2591","Nursing Administration","30","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","38"
"NURS","408","IHC: Adult/Older Adult","2462","Biobehavioral Nursing Science","25","27","10","2","0","0","0","0","0","0","0","0","0","0","0","0","Maffucci, Jennifer Lee","64"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","8","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Hovey, Susan L","17"
"PA","535","Conflict Management","2694","Pub Policy, Mgmt, & Analytics","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","1","Rivera, Ennedy Dionette","17"
"PHIL","100","Intro to Philosophy","2637","Philosophy","9","2","1","0","2","0","0","0","1","0","0","0","0","0","0","3","Grad Asst","18"
"PSCH","100","Introductory Psychology","2885","Psychology","29","27","10","0","6","0","0","0","0","0","0","0","0","0","0","4","Cervone, Daniel P","76"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Snow, Stephanie Annette","13"
"MKTG","562","Marketing Analytics","2417","Department of Marketing","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Adelakun, Mopelola","23"
"NUPR","541","NP Pract III:Mgt Hlth/Ill Adlt","2462","Biobehavioral Nursing Science","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Phelps, Beth Anne","13"
"NUPR","556","EBP 4","2591","Nursing Administration","20","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","Walsh, Susan","24"
"NUPR","595","Clinical Option: Systems","2662","Pop Health Nursing Science","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","11"
"NURS","397","Issues in Nursing Practice","2591","Nursing Administration","20","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","36"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","76","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","King, Maripat","83"
"NURS","519","Hlth Equity & Soc Determinants","2662","Pop Health Nursing Science","44","12","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Eldeirawi, Kamal","57"
"PHIL","101","Critical Analytical Reasoning","2637","Philosophy","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"PHIL","102","Introductory Logic","2637","Philosophy","15","15","11","3","7","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","52"
"PHYS","141","General Physics I","2354","Physics","14","7","4","4","6","0","0","0","0","0","0","0","0","0","0","1","Ugalde, Claudio","36"
"POLS","101","Intro to American Government","2734","Political Science","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Watson, John S","10"
"PSCH","262","Behavioral Neuroscience","2885","Psychology","43","20","4","2","1","0","0","0","0","0","0","0","0","0","0","0","Passarotti, Alessandra","70"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","29","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Caldwell, Jennifer","31"
"SOC","212","Human Sexuality","2772","Sociology","6","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","3","3","1","1","3","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","11"
"SPED","509","Implctns Learners Low-Inc Dis","2588","Special Education","11","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cushing, Lisa Sharon","12"
"TADR","420","Deposition Practicum","2984","UIC Law","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Teplinsky, Howard Lee","15"
"TADR","464","Clinic: Pro Bono Lit Clinic","2984","UIC Law","8","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Ortiz, Jose D","13"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ficaro, Gina Marie","10"
"TADR","475","Extern: JD Adv","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Auguste, Darryl V","1"
"ANTH","105","Human Evolution","2841","Anthropology","16","12","4","4","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","38"
"BHIS","499","Info Sources in BHIS","2318","Biomed & Health Info Sciences","16","8","1","0","0","0","0","0","0","0","0","0","0","0","0","3","Mills, Laura Lynn","28"
"BHIS","503","Comm Skills in HI","2318","Biomed & Health Info Sciences","27","10","3","0","1","0","0","0","0","0","0","0","0","0","0","4","Lui, Dick Ray","45"
"BVIS","552","Graphic Design","2318","Biomed & Health Info Sciences","17","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schaar, Christine Anne","21"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","7","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","12"
"DAOB","321","Applied Oral and Behav Sci III","2758","Dentistry Administration","35","10","0","0","0","0","0","21","0","0","0","0","0","0","0","0","Chang, Priscilla Pauline","66"
"DAOB","331","Applied Oral and Behav Sci VI","2758","Dentistry Administration","24","42","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Dunlap, Michael A","68"
"DHD","550","Tech Support Univ Design K-12","2871","Disability & Human Development","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Skalitzky, Jennifer Trunk","22"
"DOSI","341","Oral/Systemc Issue in Dent I","2758","Dentistry Administration","108","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Hofmeister, Jamie Lynn","118"
"ENDO","613","Pharm for the Dental Speclist","2216","Endodontics","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","Weeks, Stephen M","15"
"EPID","591","Current Epid Literature","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","Olshansky, Stuart Jay","27"
"EPSY","453","Ed Program & Marketing in ECE","2621","Educational Psychology","21","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Kull, Kimberly B.","27"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Grad Asst","14"
"EPSY","550","Rate Scale&Ques Des&Analy","2621","Educational Psychology","15","4","0","0","0","0","0","0","4","0","0","0","0","0","0","0","Smith, Everett V","23"
"FIN","310","Investments","2691","Finance","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Fuzesi, Barbara","24"
"HIM","320","Technical Affiliation","2318","Biomed & Health Info Sciences","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rhodes, Harry","15"
"HIM","486","Foundations of HIM","2318","Biomed & Health Info Sciences","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Glondys, Barbara A","11"
"IPHS","500","Population Health Seminar","2592","School of Public Health","19","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Dworkin, Mark Steven","22"
"IPHS","594","Appreciative Inquiry","2592","School of Public Health","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Flores, Alina Lopez","25"
"IPHS","594","Problem Definition","2592","School of Public Health","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Asada, Yuka","19"
"ITAL","230","Italian/Ital American Culture","2606","Hispanic and Italian Studies","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Iusco, Maria","15"
"JD","427","Art and Cultural Heritage Law","2984","UIC Law","10","17","4","0","0","0","0","0","0","0","1","0","0","0","0","2","Long, Doris Estelle","34"
"KN","253","Human Anatomy & Phys I","2960","Kinesiology and Nutrition","8","14","2","2","2","0","0","0","0","0","0","0","0","0","0","1","Corbo, Gillian","29"
"KN","254","Human Anatomy & Phys II","2960","Kinesiology and Nutrition","1","15","2","2","1","0","0","0","0","0","0","0","0","0","0","0","Corbo, Gillian","21"
"KN","352","Physiology of Exercise","2960","Kinesiology and Nutrition","4","8","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Miller, Joshua","19"
"LAW","406","Topics in Property Law","2984","UIC Law","4","11","12","6","0","0","0","0","0","0","0","0","0","0","0","0","Lambertson, Andrew","33"
"LAW","407","Academic Skills","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dominguez, Daissy","0"
"MATH","121","Precalculus Mathematics","2610","Math, Statistics, & Comp Scnc","4","9","9","0","4","0","0","0","0","0","0","0","0","0","0","3","Woldeit, Anthony John","29"
"MDR","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MGMT","594","Social & Legal Env of Business","2846","Managerial Studies","35","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bullock, Kirsten","42"
"MKTG","500","Introduction to Marketing","2417","Department of Marketing","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Razi, Sajna","24"
"MUS","100","Introduction To Music I","2680","Music","4","8","2","1","1","0","0","0","0","0","0","0","0","0","0","3","Gillespie, Amos","19"
"NUPR","521","Clinical Prac Primry Care I","2662","Pop Health Nursing Science","23","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","Chu, Minseung","27"
"NURS","372","Leadership & Mgmnt in Nrsg","2591","Nursing Administration","75","17","8","0","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","102"
"PHAR","601","APPE: Ambulatory Patient Care","2712","Pharmacy","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","22"
"PHYS","131","Physics for Life Sciences I","2354","Physics","19","19","9","5","2","0","0","0","0","0","0","0","0","0","0","2","Abu Naser, Enas","56"
"PSCH","210","Theories of Personality","2885","Psychology","42","9","9","2","7","0","0","0","0","0","0","0","0","0","0","0","Silverthorn, Naida","69"
"PSCH","242","Intro to Research in Psch","2885","Psychology","20","7","6","1","1","0","0","0","0","0","0","0","0","0","0","1","Chen, Jing","36"
"PSCH","320","Developmental Psychology","2885","Psychology","17","9","4","1","1","0","0","0","0","0","0","0","0","0","0","2","Baker, Christopher Albert","34"
"PSCH","394","Special Topics in Psch","2885","Psychology","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","1","Engel, Kathryn L","11"
"PT","616","Biophysics","2827","Physical Therapy","33","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Keil, Aaron","59"
"RUSS","140","The Body in Russian Culture","2382","Pol, Russ & Lith Studies","18","4","0","0","3","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","26"
"TADR","460","LSIV Drafting Criminal","2984","UIC Law","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Teague, Mark D","10"
"TADR","463","Clinic: Pro Bono Lit S/C Class","2984","UIC Law","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ortiz, Jose D","12"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Carly S","0"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","7","0","0","0","0","0","5","0","0","Kaplan, Susan Beth","12"
"ITAL","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","15","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Fabbian, Maria Chiara","21"
"MATH","110","College Algebra","2610","Math, Statistics, & Comp Scnc","3","8","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Woldeit, Anthony John","16"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","7","9","6","0","3","0","0","0","0","0","0","0","0","0","0","2","Ash, William Ray","27"
"MCS","471","Numerical Analysis","2610","Math, Statistics, & Comp Scnc","5","5","5","3","1","0","0","0","0","0","0","0","0","0","0","2","Abramov, Rafail","21"
"MDC","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MDR","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Thomas, Dorian E","0"
"MGMT","453","Human Resource Management","2846","Managerial Studies","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","13"
"MHPE","598","Thesis Research","2857","Medical Education","0","0","0","0","0","0","0","0","0","0","1","0","0","14","0","0","Yudkowsky, Rahael Penina","15"
"MKTG","469","Global Marketing","2417","Department of Marketing","29","13","2","2","1","0","0","0","0","0","0","0","0","0","0","1","Atchley, Cindy J","48"
"MUS","114","Jazz History","2680","Music","18","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Lopatka, Daniel R","28"
"NUPR","556","EBP 4","2591","Nursing Administration","14","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","16"
"NUPR","564","Newborn Care","2842","Human Development Nursing Sci","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Walsh, Susan","13"
"NURS","540","APN Issues and Policy","2662","Pop Health Nursing Science","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Pierre, Natacha G","38"
"PELE","606","Medicine Sub-I Elective","2554","Internal Medicine","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Kerolus, Ghaly R","10"
"PHAR","602","APPE: Community Pharmacy","2712","Pharmacy","19","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Allen, Sheila Mary","21"
"PHIL","115","Death","2637","Philosophy","4","4","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","12"
"PMPR","618","Advanced Community Pharmacy","2967","Pharmacy Practice","9","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Allen, Sheila Mary","10"
"PSCH","584","Pract: Clinical Trainees","2885","Psychology","0","0","0","0","0","0","0","0","0","0","31","0","0","0","0","0","Szerszen, Jenna Rowen","31"
"PUBH","120","Study of Disease and Epidemics","2687","Public Health Undergrad Prog","7","11","1","0","0","0","0","0","2","0","0","0","0","0","0","0","Arguelles, Lester","21"
"RELE","607","M3 Neurology Clerkship","2532","Med & Medical Specialties","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","Grad Asst","9"
"TADR","474","Extern: Judicial Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ficaro, Gina Marie","0"
"IDS","570","Statistics for Management","2672","Information/Decision Sciences","4","6","3","2","1","0","0","0","1","0","0","0","0","0","0","0","Sparks, John","17"
"IPHS","511","Personal Leadership Devel","2592","School of Public Health","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Flores, Alina Lopez","22"
"JD","533","RE: Comm Interest Communities","2984","UIC Law","11","14","6","4","0","0","0","0","0","0","0","0","0","0","0","1","McKenzie, Evan C","36"
"MATH","181","Calculus II","2610","Math, Statistics, & Comp Scnc","19","29","20","7","0","0","0","0","0","0","0","0","0","0","0","0","Shulman, Andrew M","75"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","13","16","2","2","4","0","0","0","0","0","0","0","0","0","0","2","Kobotis, Evangelos","39"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","17","13","5","1","1","0","0","0","0","0","0","0","0","0","0","0","Vo, Liet Anh","37"
"MBA","594","Operations of Public Hospitals","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","Egan, Timothy","17"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","12","17","5","0","1","0","0","0","0","0","0","0","0","0","0","2","Pagano, Anthony M","37"
"MGMT","495","Competitive Strategy","2846","Managerial Studies","27","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","32"
"MGMT","594","Spec Topic in Mgmt: Leadership","2846","Managerial Studies","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lloyd, Anna K","39"
"MHPE","504","Leadership in Health Prof Ed","2857","Medical Education","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hirshfield, Laura","16"
"NUPR","572","Practicum: Hlth Care of Women","2842","Human Development Nursing Sci","20","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Thornton, Patrick Douglas","21"
"NURS","414","Intgtd Hlth Care: Mental Hlth","2662","Pop Health Nursing Science","54","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Henze, Autumn Lynn","63"
"NURS","517","Leadership & Policy","2842","Human Development Nursing Sci","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Maeder, Angela Beth","39"
"OSCI","534","Dent & Med Anthropology","2758","Dentistry Administration","9","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nicholas, Christina Lynne","12"
"PHYS","142","General Physics II","2354","Physics","9","21","7","2","1","0","0","0","0","0","0","0","0","0","0","2","Barkan, Adrian","42"
"PT","641","Clinical Internship II","2827","Physical Therapy","0","0","0","0","0","0","0","0","0","0","0","0","0","55","0","0","Chase, Kristine Michelle","55"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","0","0","2","0","0","2","0","0","6","0","0","Thomas, Dorian E","10"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","18","7","6","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","33"
"SPED","410","Exceptional Learners","2588","Special Education","9","3","2","0","0","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","16"
"TADR","401","Trial Ad Acc","2984","UIC Law","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Navarro, Kelly A.","39"
"FIN","300","Intro to Finance","2691","Finance","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Thewissen, James","18"
