"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"MBA","594","Global Product Planning","2785","Business Administration Admini","25","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Cigolini, Roberto","26"
"ME","325","Intermediate Thermodynamics","2323","Mechanical & Industrial Engr","5","1","4","3","1","0","0","0","0","0","0","0","0","0","0","2","Anand, Sushant","16"
"ME","328","Numerical Methods in ME","2323","Mechanical & Industrial Engr","15","5","7","1","0","0","0","0","1","0","0","0","0","0","0","3","Komperda, Jonathan","32"
"MKTG","572","International Marketing","2417","Department of Marketing","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","Karsaklian, Eliane","24"
"NUPR","556","EBP 4","2591","Nursing Administration","27","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Park, Summer Lea","28"
"NURS","414","Intgtd Hlth Care: Mental Hlth","2662","Pop Health Nursing Science","0","0","0","0","0","0","0","0","0","0","74","0","0","0","0","0","Johnson, Yvette M","74"
"OT","624","Policy, Payment and Advocacy","2725","Occupational Therapy","36","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arias, Dalmina Lisette","40"
"PA","521","Strategic Mgmt:Plng & Msrment","2694","Pub Policy, Mgmt, & Analytics","13","2","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","19"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","0","0","0","14","0","0","7","0","0","Nulty, Christina B","21"
"PHAR","604","APPE: Medicine Patient Care","2712","Pharmacy","29","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","32"
"PHYS","141","General Physics I","2354","Physics","20","20","21","2","5","0","0","0","0","0","0","0","0","0","0","3","Ugalde, Claudio","71"
"PSCH","271","Resilience","2885","Psychology","41","9","2","1","2","0","0","0","0","0","0","0","0","0","0","4","Kim-Cohen, Julia Yun Soo","59"
"SPAN","104","Intermediate Spanish II","2606","Hispanic and Italian Studies","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"SPAN","360","Oaxacan Culture","2606","Hispanic and Italian Studies","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Potowski, Kimberly J","11"
"TADR","469","Extern: Local Gov & NP Sem","2984","UIC Law","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, Melanie","12"
"TADR","472","Extern: Local Gov & NP Field","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rudison, Laquenta C","0"
"TADR","472","Extern: Local Gov & NP Field","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","SOHN, SUNGHEE","1"
"FR","298","French Grenoble","2943","French and Francophone Studies","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Hoselton, Jessica Leigh Thornton","13"
"GLAS","255","Intro to Middle East Feminisms","2369","Gender and Women's Studies","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Naber, Nadine","15"
"HIM","320","Technical Affiliation","2318","Biomed & Health Info Sciences","8","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Williams, Felecia Altevet","12"
"HIST","104","Modern America","2316","History","0","0","0","0","0","0","0","0","0","0","89","0","0","0","0","3","Schultz, Kevin M","92"
"HN","110","Foods","2960","Kinesiology and Nutrition","8","7","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Lyles, Renea Michelle","17"
"HN","506","Adv Topics Pediatric Nutrition","2960","Kinesiology and Nutrition","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Niewinski, Mary","11"
"HN","594","Special Topics Nutr","2960","Kinesiology and Nutrition","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rieck, Allison M","22"
"HON","222","Honors Activity","2310","Honors College","0","0","0","0","0","0","0","12","0","0","0","0","0","7","0","0","Burns-Howard, Kathryn","19"
"HPA","462","Methods Hlth Disparities","2399","Health Policy & Administration","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Glassgow, Anne Elizabeth","12"
"IDS","200","Intro Mgmt Info Systems","2672","Information/Decision Sciences","3","4","0","0","0","0","0","0","2","0","0","0","0","0","0","2","Lundquist, Doug E","11"
"IPHS","650","Applied Practice Experience","2592","School of Public Health","0","0","0","0","0","0","0","4","1","0","0","0","0","11","0","0","Fisher, Elizabeth Austin","16"
"JD","423","Prof Responsibility","2984","UIC Law","12","19","8","0","0","0","0","0","1","0","0","0","0","0","0","1","Bernabe, Alberto","41"
"JD","494","Health Care Reform ACA","2984","UIC Law","14","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lapin, Howard Bernard","29"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","11","0","0","0","0","1","Brown, Jerry Duane","12"
"MATH","165","Calculus for Business","2610","Math, Statistics, & Comp Scnc","19","9","11","2","0","0","0","0","0","0","0","0","0","0","0","3","Ash, William Ray","44"
"MBA","594","Operations of Public Hospitals","2785","Business Administration Admini","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","Egan, Timothy","18"
"MGMT","594","Global Innovation Leadership","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","59","0","0","0","0","0","Lloyd, Anna K","59"
"MHPE","598","Thesis Research","2857","Medical Education","0","0","0","0","0","0","0","4","0","0","0","0","0","8","0","0","Polansky, Maura","12"
"NURS","408","IHC: Adult/Older Adult","2462","Biobehavioral Nursing Science","9","45","21","1","0","0","0","0","1","0","0","0","0","0","0","0","Maffucci, Jennifer Lee","77"
"PHIL","100","Intro to Philosophy","2637","Philosophy","2","7","6","2","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","19"
"PHYS","131","Physics for Life Sciences I","2354","Physics","19","26","13","2","2","0","0","0","0","0","0","0","0","0","0","4","Abu Naser, Enas","66"
"PPOL","101","Contemporary Policy Issues","2694","Pub Policy, Mgmt, & Analytics","17","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","25"
"PSCH","340","Psychological Testing","2885","Psychology","23","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","Yuodsnukis, Briahna","26"
"PSCH","584","Pract: Clinical Trainees","2885","Psychology","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","Szerszen, Jenna Rowen","35"
"RELE","607","M3 Neurology Clerkship","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","Moran, Larry M","2"
"SPED","410","Exceptional Learners","2588","Special Education","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Christerralyn Alyce Jeon","19"
"SPED","465","Students High Incidence Disab","2588","Special Education","23","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hughes, Marie Tejero","27"
"STAT","101","Introduction to Statistics","2610","Math, Statistics, & Comp Scnc","16","15","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Kursell, Anita","39"
"HPA","420","US Hlth Care System for PHP","2399","Health Policy & Administration","19","4","0","0","0","0","0","0","3","1","0","0","0","0","0","0","Govia, Carlo M","27"
"IDS","567","Business Data Visualization","2672","Information/Decision Sciences","25","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","30"
"IPHS","699","Research PH Sciences-DrPH","2592","School of Public Health","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","Petros, Michael Peter","18"
"ITAL","280","Italian & Italian Amer Cinema","2606","Hispanic and Italian Studies","7","3","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Mazza, Giordano","15"
"JD","423","Prof Responsibility","2984","UIC Law","5","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Zisook, Abraham","22"
"JD","533","RE: Comm Interest Communities","2984","UIC Law","10","12","7","0","0","0","0","0","0","0","0","0","0","0","0","0","McKenzie, Evan C","29"
"LAW","422","LSIII","2984","UIC Law","7","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Joshi, Ronak","11"
"LCSL","294","Cultural Studies Abroad","2581","Literature, Cult & Ling Course","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Munoz-Navarro, Stephanie Rae","14"
"MATH","180","Calculus I","2610","Math, Statistics, & Comp Scnc","14","5","6","2","3","0","0","0","0","0","0","0","0","0","0","0","Nguyen, Phi Khanh","30"
"MATH","181","Calculus II","2610","Math, Statistics, & Comp Scnc","43","30","13","0","1","0","0","0","0","0","0","0","0","0","0","1","Shulman, Andrew M","88"
"MATH","417","Complex Analysis","2610","Math, Statistics, & Comp Scnc","5","2","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Whyte, Kevin M.","11"
"MDP","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","1","Racsa, Lori D","61"
"MDR","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","0","0","53","0","0","0","0","0","Thomas, Dorian E","53"
"MGMT","340","Intro to Organizations","2846","Managerial Studies","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","2","Grad Asst","37"
"MGMT","350","Ext Envt of Bus for BBA Online","2846","Managerial Studies","24","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Ibrahim, Shahnaz","32"
"MGMT","463","Negotiation &Conflict Resolutn","2846","Managerial Studies","12","14","6","1","0","0","0","0","0","0","0","0","0","0","0","2","Bujas, Dan","35"
"NURS","332","Caring Theory Prof Nrsg Prac","2591","Nursing Administration","73","15","6","1","6","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","102"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","27","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Hovey, Susan L","30"
"OSCI","534","Dent & Med Anthropology","2758","Dentistry Administration","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nicholas, Christina Lynne","13"
"RELE","600","Elective Clerkship","2445","Administration & Gen Exp","0","0","0","0","0","0","0","0","0","0","19","0","0","8","0","0","Thomas, Dorian E","27"
"SOC","100","Introduction to Sociology","2772","Sociology","29","3","0","2","0","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","36"
"SPAN","103","Intermediate Spanish I","2606","Hispanic and Italian Studies","12","8","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","25"
"SPED","462","Assessment of Individuals","2588","Special Education","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","10"
"TADR","470","Extern: Criminal Law Seminar","2984","UIC Law","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dunlap, Charnelle","11"
"TADR","471","Extern: Judicial Seminar","2984","UIC Law","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Bradtke, Michael James","12"
"IDS","532","Intro to Operations Mgmt","2672","Information/Decision Sciences","39","10","0","1","1","0","0","0","0","0","0","0","0","0","0","1","Ozdogru, Unsal","52"
"IDS","552","Supply Chain Management","2672","Information/Decision Sciences","13","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liotine, Matthew","21"
"IE","201","Financial Engineering","2323","Mechanical & Industrial Engr","6","5","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Nicolsen, Brynne E","14"
"IE","342","Probability & Stat for Engr","2323","Mechanical & Industrial Engr","19","16","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Williams, Quintin Levurn","37"
"MATH","210","Calculus III","2610","Math, Statistics, & Comp Scnc","16","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Devi, Shavila","21"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Takloo-Bighash, Ramin","24"
"MDC","605","Block5: Digestion&Homeost 2","2718","Administration","0","0","0","0","0","0","0","0","0","0","182","0","0","0","0","0","Thomas, Dorian E","182"
"MDP","623","Synthesis 5-6","2718","Administration","0","0","0","0","0","0","0","0","0","0","61","0","0","0","0","0","Conner-Garcia, Thembi A","61"
"MKTG","500","Introduction to Marketing","2417","Department of Marketing","30","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Karsaklian, Eliane","41"
"MTHT","465","Tchng Algebra for Understndg","2610","Math, Statistics, & Comp Scnc","20","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Superfine, Alison May","22"
"NUPR","556","EBP 4","2591","Nursing Administration","6","0","0","0","0","0","0","0","4","0","2","0","0","0","0","0","Walsh, Susan","12"
"NUPR","572","Practicum: Hlth Care of Women","2842","Human Development Nursing Sci","20","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","Pearson, Pamela","23"
"NUPR","595","Clinical Option: Systems","2662","Pop Health Nursing Science","24","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Vortman, Rebecca Kathleen","26"
"NURS","382","Quality and Safety","2591","Nursing Administration","127","14","1","0","1","0","0","0","1","0","0","0","0","0","0","1","Grad Asst","145"
"NURS","516","EBP 2","2462","Biobehavioral Nursing Science","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sarginson, Dawn R","50"
"OT","628","Group Theory and Process","2725","Occupational Therapy","39","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lee, Jenica","40"
"PA","505","Public Management Practices","2694","Pub Policy, Mgmt, & Analytics","21","14","6","2","1","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","46"
"PELE","606","Medicine Sub-I Elective","2554","Internal Medicine","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","Yadav, Manajyoti","4"
"PHAR","603","APPE: Hospital/Health-System","2712","Pharmacy","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","19"
"PMPR","619","Advanced Inpatient Medicine","2967","Pharmacy Practice","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","15"
"PSCH","381","Psch of Interviewing","2885","Psychology","3","21","14","0","1","0","0","0","0","0","0","0","0","0","0","2","Searcy, Jasmin Shenelle","41"
"RELS","177","Middle Eastern Civ","2316","History","8","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Quadri, Syed Junaid Ahmed","10"
"SOC","225","Racial and Ethnic Groups","2772","Sociology","7","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","12"
"STAT","385","Stat Learning and Big Data I","2610","Math, Statistics, & Comp Scnc","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhong, Pingshou","10"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Dunlap, Charnelle","0"
"UPP","493","Introduction to Bike Planning","2727","Urban Planning and Policy","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Gustafson, Timothy M","10"
"UPP","493","Introduction to Grant Writing","2727","Urban Planning and Policy","6","3","2","0","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","14"
"MCS","320","Intro to Symbolic Computation","2610","Math, Statistics, & Comp Scnc","5","7","3","0","1","0","0","0","0","0","0","0","0","0","0","3","Verschelde, Jan","19"
"MDP","613","Doctoring Clinical Skills 3","2718","Administration","0","0","0","0","0","0","0","0","0","0","60","0","0","0","0","1","Gabel, Elizabeth Callie","61"
"ME","210","Engineering Dynamics","2323","Mechanical & Industrial Engr","8","8","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Subramanian, Arunkumar","21"
"MKTG","360","Introduction to Marketing","2417","Department of Marketing","6","4","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Grubisich, Vernon","17"
"MKTG","461","Consumer Behavior","2417","Department of Marketing","5","14","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Moon, Kim","24"
"MKTG","462","Marketing Research","2417","Department of Marketing","15","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","21"
"MUS","100","Introduction To Music I","2680","Music","10","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lewis, Andrew","14"
"NUEL","244","History Prof Nursing in U.S.","2591","Nursing Administration","13","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Simonovich, Shannon Deirdre","18"
"NURS","397","Issues in Nursing Practice","2591","Nursing Administration","19","13","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","36"
"NURS","519","Hlth Equity & Soc Determinants","2662","Pop Health Nursing Science","76","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Eldeirawi, Kamal","81"
"NURS","541","Nurs Info Systems & Technology","2662","Pop Health Nursing Science","62","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","64"
"OT","626","Population Health","2725","Occupational Therapy","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hammel, Joy M","40"
"PHIL","116","Biomedical Ethics","2637","Philosophy","11","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","19"
"PMPR","390","Spec Project in Pharm Pract","2967","Pharmacy Practice","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","McPherson, Charles E","63"
"PSCH","270","Psychological Disorders","2885","Psychology","47","6","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Passarotti, Alessandra","56"
"PT","624","Therapeutic Applications","2827","Physical Therapy","53","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Little, Aubrey","57"
"SOC","241","Social Inequalities","2772","Sociology","8","4","4","1","2","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","20"
"SPED","410","Exceptional Learners","2588","Special Education","13","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Cushing, Lisa Sharon","16"
"SPED","463","Lit Instruction Div Learners","2588","Special Education","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Brown, Christerralyn Alyce Jeon","19"
"TADR","469","Extern: Local Gov & NP Sem","2984","UIC Law","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","SOHN, SUNGHEE","14"
"TADR","470","Extern: Criminal Law Seminar","2984","UIC Law","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","12"
"TADR","473","Extern: Criminal Law Fieldwork","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ivory, Danita","0"
"LAW","408","Legal Writing","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","Federman, Jonathan Loren","14"
"LAW","422","LSIII","2984","UIC Law","3","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Michaels, Kenneth Anthony","14"
"MATH","125","Elementary Linear Algebra","2610","Math, Statistics, & Comp Scnc","12","18","7","1","1","0","0","0","0","0","0","0","0","0","0","2","Devi, Shavila","41"
"MATH","220","Differential Equations I","2610","Math, Statistics, & Comp Scnc","9","6","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Freitag, James","19"
"MATH","310","Applied Linear Algebra","2610","Math, Statistics, & Comp Scnc","0","0","0","0","0","0","0","0","0","0","51","0","0","0","0","2","Yoffe, Genady Gregory","53"
"MBA","570","Enterprise Strategy","2785","Business Administration Admini","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cooper, James Wesley","31"
"MGMT","350","External Environment of Bus","2846","Managerial Studies","45","5","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Antwiler, Brandon","52"
"NUEL","512","Eval Assmnt Nsg Hlth Sci","2591","Nursing Administration","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Krassa, Teresa J","16"
"NURS","540","APN Issues and Policy","2662","Pop Health Nursing Science","58","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Clarke, Mara Michele","59"
"ORTD","595","Seminar in Orthodontics","2978","Orthodontics","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","Oubaidin, Maysaa","27"
"PELE","600","Elective Clerkship","2889","Administration & General","0","0","0","0","0","0","0","0","0","0","18","0","0","4","0","0","Grad Asst","22"
"PELE","607","M3 Neurology Clerkship","2519","Neurology","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","Kattah, Jorge C","6"
"PHIL","102","Introductory Logic","2637","Philosophy","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","10"
"PMPR","620","Advanced Specialty Elective","2967","Pharmacy Practice","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Sheila Mary","14"
"PPOL","230","Nonprofit Orgs & Civil Society","2694","Pub Policy, Mgmt, & Analytics","12","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","Grad Asst","17"
"PSCH","262","Behavioral Neuroscience","2885","Psychology","46","11","5","1","1","0","0","0","0","0","0","0","0","0","0","2","Passarotti, Alessandra","66"
"PUBH","110","Global Societies","2687","Public Health Undergrad Prog","0","0","0","0","0","0","0","0","0","0","36","0","0","0","0","3","Caldwell, Jennifer","39"
"RELE","616","Radiology","2532","Med & Medical Specialties","0","0","0","0","0","0","0","0","0","0","5","0","0","4","0","0","Thomas, Dorian E","9"
"RUSS","150","Intro to Russian Cinema","2382","Pol, Russ & Lith Studies","11","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","18"
"SOCW","571","Field Instruction II","2630","Jane Addams Social Work","0","0","0","0","0","0","0","6","0","0","0","0","0","7","0","0","Brown, Pamela Renee","13"
"SPED","522","Special Educator as Consultant","2588","Special Education","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","1","Posey, Kasandra M","16"
"SPED","573","Special Ed Research","2588","Special Education","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parker-Katz, Michelle Beth","29"
"STAT","381","Applied Statistical Methods I","2610","Math, Statistics, & Comp Scnc","18","7","2","0","1","0","0","0","0","0","0","0","0","0","0","1","Taylor, Gregory Kyle","29"
"STAT","401","Intro to Probability","2610","Math, Statistics, & Comp Scnc","10","4","1","1","0","0","0","0","0","0","0","0","0","0","0","3","Taylor, Gregory Kyle","19"
"TADR","448","Conflict of Laws","2984","UIC Law","24","30","4","2","0","0","0","0","1","0","0","0","0","0","0","0","Green, Sonia B","61"
"TADR","475","Extern: JD Adv","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Auguste, Darryl V","0"
"TADR","472","Extern: Local Gov & NP Field","2984","UIC Law","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Martin, Melanie","0"
