"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"ECON","215","Health Economics","2525","Economics","14","30","23","9","0","0","0","0","0","0","0","0","0","0","0","4","Tauras, John Arvydas","80"
"ECON","220","Microeconomics","2525","Economics","11","19","3","5","3","0","0","0","0","0","0","0","0","0","0","2","Grad Asst","43"
"ECON","220","Microeconomics","2525","Economics","8","26","29","9","4","0","0","0","0","0","0","0","0","0","0","4","Tauras, John Arvydas","80"
"ECON","270","Statistics for Economics","2525","Economics","19","24","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Casey, Marcus D","51"
"ECON","535","Econometrics II","2525","Economics","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Qureshi, Javaeria A","10"
"ED","135","Chld & Yth Policy Urb Amer","2208","Education","12","5","3","2","1","0","0","0","0","0","0","0","0","0","0","0","Mayrowetz, David S","23"
"ED","222","Gender, Sexuality, & Education","2208","Education","25","7","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","34"
"ED","299","Ed, Globalization, & Child","2208","Education","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Olson, Jennifer D","11"
"CME","594","Applied Data Science","2737","Civil, Matls & Env Engineering","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Derrible, Sybil Jean Marie","18"
"COMM","100","Human Communication","2493","Communication","111","137","71","28","35","0","0","0","0","0","0","0","0","0","0","24","Quinn, Kelly Ann","406"
"COMM","270","Digital Influencers","2493","Communication","19","4","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Wellman, Mariah Lynn","25"
"CS","151","Foundations of Computing","2699","Computer Science","86","51","36","11","7","0","0","0","1","0","0","0","0","0","0","12","Bello Lander, Gonzalo Alejandro","204"
"CS","450","Intro to Networking","2699","Computer Science","14","14","1","0","2","0","0","0","0","0","0","0","0","0","0","4","Vamanan, Balajee","35"
"CS","480","Database Systems","2699","Computer Science","46","27","13","0","0","0","0","0","2","0","0","0","0","0","0","1","Hayes, David P","89"
"CS","511","Artificial Intelligence II","2699","Computer Science","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","12"
"CS","518","Deep Learning for Comp Vis","2699","Computer Science","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ravi, Sathya","32"
"CS","566","Parallel Processing","2699","Computer Science","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Lan, Zhiling","11"
"CS","594","Topics in Applied Cryptography","2699","Computer Science","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chakraborti, Anrin","28"
"CS","598","MS Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","1","0","0","0","0","0","19","0","0","Buy, Ugo A","20"
"DAOB","312","Applied Oral and Behav Sci II","2758","Dentistry Administration","31","25","0","0","0","0","0","11","0","0","0","0","0","0","0","0","Chang, Priscilla Pauline","67"
"DBCS","301","Biomed & Clinical Sciences","2758","Dentistry Administration","32","17","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Odeh, Luma Adnan Abed","52"
"DBCS","314","Biomed and Clin Sciences II","2758","Dentistry Administration","22","20","8","0","0","0","0","17","0","0","0","0","0","0","0","0","Doubleday, Alison F","67"
"DES","140","Design Drawing","2895","School of Design","0","0","0","0","0","0","0","0","0","0","17","0","0","0","0","1","Grad Asst","18"
"DES","150","Digital Media Design I","2895","School of Design","10","6","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","20"
"DES","170","Color Theory","2895","School of Design","5","10","4","0","0","0","0","0","0","0","1","0","0","0","0","0","Flemister, Stephen","20"
"DES","209","Typography II","2895","School of Design","8","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Joseph, Dawn M","16"
"DES","231","Industrial Design III","2895","School of Design","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Seskauskas, Michael R","11"
"DES","309","Typography IV","2895","School of Design","18","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Fisher, John Henrie","20"
"DES","471","Industrial Design Thesis II","2895","School of Design","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Jang, Sung B","11"
"DHD","102","Disability in American Film","2871","Disability & Human Development","39","45","20","7","5","0","0","0","0","0","0","0","0","0","0","9","Sandahl, Carrie","125"
"DOST","333","Oral/Systemc Topcs in Dent III","2758","Dentistry Administration","53","51","10","0","0","0","0","3","0","0","0","0","0","0","0","0","Kawar, Nadia","117"
"EAES","101","Global Environmental Change","2474","Earth & Environmental Sciences","49","85","42","4","0","0","0","0","4","0","0","0","0","0","0","8","Malone, Andrew","192"
"EAES","111","Earth, Energy, Environment","2474","Earth & Environmental Sciences","32","73","28","0","2","0","0","0","0","0","0","0","0","0","0","9","Tucker, Wesley Sebastian","144"
"EAES","420","Earth Environment Data Sci","2474","Earth & Environmental Sciences","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","McNicol, Gavin","21"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","57","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","66"
"ECE","452","Robotics: Algorithm/Control","2949","Electrical & Computer Engr","4","8","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Zefran, Milos","19"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","15","10","15","3","5","0","0","0","0","0","0","0","0","0","0","7","Caliskan, Vahe","55"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","42","25","6","0","1","0","0","0","0","0","0","0","0","0","0","4","Zhang, Zhao","78"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","35","24","13","4","0","0","0","0","0","0","0","0","0","0","0","4","Goncharoff, Vladimir","80"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","40","7","3","1","0","0","0","0","1","0","0","0","0","0","0","0","Alonso, Matthew Paul","52"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","12","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","21"
"ECE","442","Power Devices & ICs","2949","Electrical & Computer Engr","2","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Leach, Jacob","11"
"ECE","520","Electromagnetic Field Theory","2949","Electrical & Computer Engr","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vital, Dieff","10"
"ECON","300","Econometrics","2525","Economics","34","14","12","0","1","0","0","0","0","0","0","0","0","0","0","3","Grad Asst","64"
"ED","252","Controversies in U.S. Schools","2208","Education","18","4","1","0","1","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","25"
"ED","252","Controversies in U.S. Schools","2208","Education","16","5","0","0","3","0","0","0","0","0","0","0","0","0","0","1","Palmer, Gordon John Martin","25"
"ED","307","Nature & Practices of Nat Sci","2208","Education","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Varelas, Maria","18"
"EDPS","488","Education and Social Movements","2835","Educational Policy Studies","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","Lipman, Pauline J.","10"
"EDPS","553","Leading Urban Schl Systems","2835","Educational Policy Studies","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Barron, Cynthia K","12"
"ENGL","160","Academic Writing I","2492","English","0","0","0","0","0","0","0","0","0","0","48","0","0","0","0","0","Benincasa, Erin","48"
"ENGL","160","Academic Writing I","2492","English","7","9","3","1","6","0","0","0","4","0","0","0","0","0","0","7","Svynarenko, Anton","37"
"ENGL","161","Academic Writing II","2492","English","49","9","1","1","2","0","0","0","0","0","0","0","0","0","0","3","Dertinger, Nicholas","65"
"ENGL","207","Interpretation & Crit Analysis","2492","English","9","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Bohne, Amanda","14"
"ENGL","207","Interpretation & Crit Analysis","2492","English","8","5","0","0","0","0","0","0","0","0","0","0","0","0","0","3","Jun, Helen Heran","16"
"ENGL","237","Graphic Novels","2492","English","7","10","6","6","2","0","0","0","0","0","0","0","0","0","0","0","Lannon, Keegan","31"
"ENGL","490","Adv Writing of Poetry","2492","English","7","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Pugh, Christina A","11"
"ENGL","535","Sem/Victorian Studies","2492","English","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Davis, Lennard J","12"
"ENGR","100","ECE Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","28","0","0","0","0","62","4","2","Narubin Durbin, Simona Ieva","96"
"ENGR","494","Dusable Scholar III","2284","Engineering Admin","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abiade, Jeremiah T","19"
"ENTR","435","International Entrepreneurship","2846","Managerial Studies","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Lloyd, Anna K","60"
"EOHS","494","Environ Justice People & Space","2731","Environmtl & Occuptnl Hlth Sci","25","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Cailas, Michael","26"
"EPSY","256","Adolescent & Early Adult Dev","2621","Educational Psychology","11","5","2","0","3","0","0","0","1","0","0","0","0","0","0","1","Thorkildsen, Theresa A","23"
"EPSY","520","Intro Curriculum & Practice","2621","Educational Psychology","27","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Maples, Marissa Jacqueline","28"
"EPSY","523","Adv Curriculum & Practice","2783","Curriculum and Instruction","20","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Mulholland, Larissa","24"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","25","18","3","0","0","0","0","0","0","0","0","0","0","0","0","1","Pal, Debjit","47"
"ECE","491","Intro Deep Neural Networks","2949","Electrical & Computer Engr","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cetin, Ahmet Enis","19"
"ECE","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","22","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","25"
"ECON","300","Econometrics","2525","Economics","13","9","5","3","0","0","0","0","0","0","0","0","0","0","0","2","Lubotsky, Darren Howard","32"
"ED","205","Race, Ethnicity, & Education","2208","Education","24","19","7","2","6","0","0","0","0","0","0","0","0","0","0","3","Webb, Torica L","61"
"ED","351","Ed in Urb Classroom: Field II","2208","Education","21","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Torres, Stephanie Andrea","24"
"ED","402","Phil Ed & Urban School Policy","2208","Education","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Saltman, Kenneth Jeffrey","13"
"ED","451","Student Teaching","2208","Education","103","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hill, Danielle Lashe","103"
"ED","471","Educ Pract w/Seminar II","2208","Education","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Nelson, Rita Sherrod","10"
"ED","499","Language Policy & Ability","2208","Education","10","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Morales, Paola Z.","12"
"EDPS","556","Leading Classroom Diagnostics","2835","Educational Policy Studies","16","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Irby, Decoteau Jermaine","19"
"EDPS","592","Prof Career Training in EDPS","2835","Educational Policy Studies","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Allen, Lionel E Jr","10"
"ELSI","048","Live, Learn, Grow: Bridge","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","6","4","1","May, Kristine H","11"
"ELSI","048","Live, Learn, Grow: Bridge","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","6","3","1","Tatina, Nora","10"
"ENGL","160","Academic Writing I","2492","English","19","8","0","1","3","0","0","0","0","0","0","0","0","0","0","1","Elturki, Eman","32"
"ENGL","161","Academic Writing II","2492","English","48","9","3","1","5","0","0","0","0","0","0","0","0","0","0","3","Casey, John A","69"
"ENGL","161","Academic Writing II","2492","English","21","25","8","3","6","0","0","0","0","0","0","0","0","0","0","6","Costello, Virginia M","69"
"ENGL","208","English Studies I: Beg to 17C","2492","English","11","9","7","2","0","0","0","0","1","0","0","0","0","0","0","0","Reames, Robin","30"
"ENGL","229","Asian Film","2873","Prog in Global Asian Studies","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Phan, Justin Quang Nguyen","10"
"ENGL","247","Women & Lit","2492","English","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Arrizon-Palomera, Esmeralda","10"
"ENGL","480","Intro to Teaching Engl","2492","English","11","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Johnson, Lauren Elizabeth Reine","13"
"ENGL","486","Teaching Writing/Mid&Sec Schl","2492","English","7","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Sjostrom, Katharine Sullivan","15"
"ENGL","491","Adv Writing of Fiction","2492","English","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohanraj, Mary Anne","15"
"ENGR","111","Pract Additive Manufacturing","2284","Engineering Admin","0","0","0","0","0","0","0","0","0","0","21","0","0","26","2","0","Grad Asst","49"
"EOHS","402","Systems Approach","2731","Environmtl & Occuptnl Hlth Sci","15","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kaplan, Susan Beth","19"
"EPID","501","Adv Quant Methods Epid","2891","Epidemiology and Biostatistics","4","4","0","0","0","0","0","0","3","0","0","0","0","0","0","1","Rauscher, Garth H","12"
"EPID","595","Epid Research Seminar","2891","Epidemiology and Biostatistics","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Peterson, Caryn Elizabeth","10"
"EPSY","255","Child Dev Contemp Society","2621","Educational Psychology","80","23","13","3","4","0","0","0","0","0","0","0","0","0","0","2","Kelly, Sarai Rodriguez","125"
"ED","252","Controversies in U.S. Schools","2208","Education","32","10","7","0","0","0","0","0","0","0","0","0","0","0","0","1","Miller, Christopher L.","50"
"ED","351","Ed in Urb Classroom: Field II","2208","Education","19","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Muhammad-Jackson, Gholnecsar Eushena","24"
"EDPS","505","Soc Theory Ed Foundations","2835","Educational Policy Studies","13","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","Saltman, Kenneth Jeffrey","15"
"ELSI","023","Listening/Speaking 3 IEP","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","12","9","0","Jacob, Rachel S","21"
"ELSI","043","Engl for Academic Purposes II","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","2","Pallier, Sally M","10"
"ENGL","105","Understanding Fiction","2492","English","14","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","23"
"ENGL","119","Intro Af Amer Lit Since 1910","2363","Black Studies","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Jun, Helen Heran","10"
"ENGL","159","Academic Writing Workshop","2492","English","17","2","3","1","3","0","0","0","0","0","0","0","0","0","0","1","He, Ling","27"
"ENGL","160","Academic Writing I","2492","English","5","11","0","0","1","0","0","0","0","0","17","0","0","0","0","5","Dancey, Angela C","39"
"ENGL","160","Academic Writing I","2492","English","8","11","8","6","4","0","0","0","0","0","0","0","0","0","0","1","Glomski, Christopher C","38"
"ENGL","161","Academic Writing II","2492","English","43","27","12","1","3","0","0","0","0","0","0","0","0","0","0","6","Burton, Sammie Marie","92"
"ENGL","161","Academic Writing II","2492","English","5","8","5","3","1","0","0","0","0","0","0","0","0","0","0","1","Lannon, Keegan","23"
"ENGL","161","Academic Writing II","2492","English","20","16","4","0","2","0","0","0","0","0","0","0","0","0","0","4","Sheldon, Douglas Harold","46"
"ENGL","161","Academic Writing II","2492","English","27","16","8","5","7","0","0","0","0","0","0","0","0","0","0","3","Steuber, Evan James","66"
"ENGL","238","Fiction, Sci-Fi & Fantasy","2492","English","12","3","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Mohanraj, Mary Anne","17"
"ENGL","291","Intro Writing of Fiction","2492","English","30","6","3","0","1","0","0","0","1","0","0","0","0","0","0","5","Grad Asst","46"
"ENGL","316","British Romantic Literature","2492","English","10","2","0","0","1","0","0","0","0","0","1","0","0","0","0","1","Canuel, Mark E","15"
"ENGR","100","CME Success Seminar","2284","Engineering Admin","0","0","0","0","0","0","0","0","6","0","0","0","0","28","1","2","Narubin Durbin, Simona Ieva","37"
"EPSY","150","Human Dev & Learn Acad Success","2621","Educational Psychology","9","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Sanchez, Bernadette","12"
"EPSY","450","Assess & Eval of Learn Outcome","2621","Educational Psychology","11","3","2","0","1","0","0","0","1","0","0","0","0","0","0","1","Riel, Jeremy","19"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","10","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","Abel, Barbara","13"
"EPSY","522","Internship in Early Childhood","2621","Educational Psychology","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Maples, Marissa Jacqueline","13"
"FIN","300","Intro to Finance","2691","Finance","13","18","8","3","4","0","0","0","0","0","0","0","0","0","0","1","Diaz Bianco, Aaron","47"
"FIN","310","Investments","2691","Finance","28","41","52","2","0","0","0","0","0","0","0","0","0","0","0","3","Bondarenko, Oleg P","126"
"FIN","310","Investments","2691","Finance","47","31","11","3","2","0","0","0","0","0","0","0","0","0","0","1","Genc, Egemen","95"
"FIN","480","Securities Mkts High Frequency","2691","Finance","8","5","2","1","2","0","0","0","0","0","0","0","0","0","0","3","Murphy, Dermot P","21"
"FIN","510","Investments","2691","Finance","26","18","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Lin, Jerchern","48"
"FR","103","Intermediate French I","2943","French and Francophone Studies","19","6","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Chidlow, Angela","30"
"ED","410","Capstone Inquiry in Education","2208","Education","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Van Overbeke, Marc A","13"
"ELSI","049","Live Learn Grow:Learning Track","2692","Tutorium in Intensive English","0","0","0","0","0","0","0","0","0","0","0","0","0","61","14","1","Bonarek, Rebecca L","76"
"ENDO","630","Clinical Conf In Endodontics","2216","Endodontics","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Milnarik, Ronald Marshall","10"
"ENGL","159","Academic Writing Workshop","2492","English","6","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Bohne, Amanda","10"
"ENGL","160","Academic Writing I","2492","English","22","5","10","7","10","0","0","0","0","0","0","0","0","0","0","3","He, Ling","57"
"ENGL","160","Academic Writing I","2492","English","0","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","James, Donald I","24"
"ENGL","160","Academic Writing I","2492","English","7","2","5","3","1","0","0","0","0","0","0","0","0","0","0","1","Lapotre, Carly A","19"
"ENGL","161","Academic Writing II","2492","English","16","28","13","12","12","0","0","0","0","0","0","0","0","0","0","8","Barton, Daniel Robert","89"
"ENGL","161","Academic Writing II","2492","English","7","6","2","0","5","0","0","0","0","0","0","0","0","0","0","2","Doble, Heather Cook","22"
"ENGL","161","Academic Writing II","2492","English","15","14","6","0","3","0","0","0","0","0","0","0","0","0","0","8","Kessler, Jeffrey","46"
"ENGL","161","Academic Writing II","2492","English","22","22","13","2","4","0","0","0","0","0","0","0","0","0","0","3","Lewis, Jennifer V.","66"
"ENGL","161","Academic Writing II","2492","English","21","19","12","3","8","0","0","0","1","0","0","0","0","0","0","4","McShane, Heather Ann","68"
"ENGL","161","Academic Writing II","2492","English","11","15","14","7","10","0","0","0","0","0","0","0","0","0","0","12","Newirth, Michael","69"
"ENGL","213","Intro to Shakespeare","2492","English","13","0","1","0","0","0","0","0","3","0","0","0","0","0","0","1","Gore, Jeffrey S","18"
"ENGL","247","Women & Lit","2492","English","5","5","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Costello, Virginia M","14"
"ENGL","388","Writing for Health Professions","2492","English","9","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","O'Neil, Kimberly Jean","11"
"ENGL","496","Portfolio Practicum","2492","English","11","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Christian, Margena A","17"
"ENTR","445","New Venture Planning","2846","Managerial Studies","21","3","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Hogan, Daniel Mark","29"
"EPID","404","Intermediate Epidemiolog Mthds","2891","Epidemiology and Biostatistics","23","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Arguelles, Lester","47"
"EPSY","242","Sexuality Development","2621","Educational Psychology","26","1","2","1","0","0","0","0","0","0","0","0","0","0","0","2","Morton, Terrell R","32"
"EPSY","326","Child Hlth Safety & Nutrition","2621","Educational Psychology","27","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","37"
"EPSY","405","Ed Assessment and Evaluation","2621","Educational Psychology","10","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Grad Asst","17"
"EPSY","424","Diversity and Film","2621","Educational Psychology","11","10","1","0","0","0","0","0","0","0","0","0","0","0","0","2","Kelly, Sarai Rodriguez","24"
"EPSY","503","Quantitative Inquiry in Ed","2621","Educational Psychology","20","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Smith, Everett V","23"
"EPSY","546","Educ Measurement","2621","Educational Psychology","20","2","2","1","0","0","0","0","1","0","0","0","0","0","0","1","Yin, Yue","27"
"EPSY","550","Rate Scale&Ques Des&Analy","2621","Educational Psychology","8","2","2","0","0","0","0","0","2","0","0","0","0","0","0","0","Smith, Everett V","14"
"FIN","320","Managerial Finance","2691","Finance","5","14","11","3","3","0","0","0","0","0","0","0","0","0","0","9","Adams, Randy","45"
"FIN","320","Managerial Finance","2691","Finance","20","32","7","1","0","0","0","0","1","0","0","0","0","0","0","2","Murphy, Dermot P","63"
"FIN","421","Advanced Corporate Finance","2691","Finance","13","16","18","15","2","0","0","0","0","0","0","0","0","0","0","4","Akbas, Ferhat","68"
"IDS","594","Special Topics in IDS (MLOps)","2672","Information/Decision Sciences","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Tulabandhula, Theja","33"
"IE","571","Stat Qual Control & Assurance","2672","Information/Decision Sciences","26","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liotine, Matthew","30"
"IPHS","403","Syst Mgmt Comm Hlth Methd CohA","2592","School of Public Health","28","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Florestal-Kevelier, Raphael","34"
"IPHS","405","PH Analytic & Research II CohC","2592","School of Public Health","26","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cambron, Jerrilyn Arlene","35"
"IPHS","494","PH Leadership Essentials","2592","School of Public Health","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chriqui, Jamie F.","23"
"ITAL","104","Intermediate Italian II","2606","Hispanic and Italian Studies","9","20","6","1","1","0","0","0","0","0","0","0","0","0","0","0","Masciello, Clelia","37"
"JD","405","Contracts I","2984","UIC Law","7","12","8","4","0","0","0","0","1","0","0","0","0","0","0","0","Wouters, Hub Conley","32"
"JD","414","Const Law I","2984","UIC Law","40","76","33","21","0","0","0","0","0","0","0","0","0","0","0","1","Ford, William K","171"
"JPN","102","Elementary Japanese II","2714","Linguistics","17","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Changet, Mika Obana","23"
"KN","152","Intro to Exercise Phys & Hlth","2960","Kinesiology and Nutrition","74","60","48","17","16","0","0","0","0","0","0","0","0","0","0","11","Adams, Michelle Marie","226"
"KN","237","Sport and Exercise Psychology","2960","Kinesiology and Nutrition","28","21","13","2","3","0","0","0","0","0","0","0","0","0","0","3","Bustamante, Eduardo Esteban","70"
"KN","254","Human Anatomy & Phys II","2960","Kinesiology and Nutrition","8","20","7","5","0","0","0","0","0","0","0","0","0","0","0","0","Corbo, Gillian","40"
"KN","494","Qual Human Mvmt Analysis","2960","Kinesiology and Nutrition","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Arbel, Vered","11"
"KN","533","Consulting Theories and Skills","2960","Kinesiology and Nutrition","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wekesser, Meredith","10"
"LALS","290","Mexican-American History","2988","Latin American &Latino Studies","17","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","21"
"LAT","102","Elementary Latin II","2349","Classics & Mediterran Studies","5","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Burns, Krishni Schaefgen","14"
"LAW","412","LSII","2984","UIC Law","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Wouters, Hub Conley","26"
"LAW","532","Writing for Prac Law","2984","UIC Law","11","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Rice, Marques L","28"
"LAW","533","Bus Assoc","2984","UIC Law","14","27","11","0","0","0","0","0","0","0","0","0","0","0","0","0","Acevedo, Arthur","52"
"LAW","551","Est Plann and Drafting","2984","UIC Law","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Spada, Gina Marie","15"
"LAW","557","Social Justice Lawyering","2984","UIC Law","15","6","3","1","0","0","0","0","0","0","1","0","0","0","0","0","McMurtry-Chubb, Teri Ann","26"
"LAW","596","Independent Study: Law","2984","UIC Law","19","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","Campbell, Amy Tannery","22"
"LING","260","Acquisition & Billingualism","2714","Linguistics","15","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Sanchez, Liliana Elizabeth","19"
"MATH","181","Calculus II","2610","Math, Statistics, & Comp Scnc","76","65","80","23","8","0","0","0","2","0","0","0","0","0","0","6","Bode, Martina","260"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","12","8","2","2","0","0","0","0","0","0","0","0","0","0","0","0","Lyu, Shiji","24"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","11","7","2","0","0","0","0","0","0","0","0","0","0","0","0","3","Mahadeo, Christopher Aaron Rudranauth","23"
"MATH","215","Intro to Advanced Math","2610","Math, Statistics, & Comp Scnc","8","9","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Schock, Nolan Jeffry","22"
"GEMS","506","GEMS Research Rotation","2718","Administration","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","Sharma, Kamal","24"
"GKM","102","Elem Modern Greek II","2349","Classics & Mediterran Studies","5","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Tzirides, Anastasia Olga","10"
"GWS","102","Global Women & Gender","2369","Gender and Women's Studies","19","19","11","8","4","0","0","0","0","0","0","0","0","0","0","3","Reddy, Gayatri","64"
"HIM","367","Systems Analysis","2318","Biomed & Health Info Sciences","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Aguiar, Joshua","11"
"HIST","214","Twentieth-Century Europe","2316","History","15","7","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Abbott, John","25"
"HIST","218","Pompeii","2349","Classics & Mediterran Studies","3","5","2","1","0","0","0","0","1","0","0","0","0","0","0","0","Ros, Karen E","12"
"HN","100","Intro to Nutrition","2960","Kinesiology and Nutrition","14","3","1","1","2","0","0","0","0","0","0","0","0","0","0","0","Lam, Uyen","21"
"HN","306","Nutrition Education","2960","Kinesiology and Nutrition","34","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Oshita, Shayna Emily","36"
"HN","309","Nutrition Science II","2960","Kinesiology and Nutrition","22","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Cienfuegos Muzard, Sofia","31"
"HN","423","Nutrition Counseling","2960","Kinesiology and Nutrition","54","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Rieck, Allison M","57"
